Date,Wheat,Coffe,Corn
2/26/1985,3.433,1.4246,2.6615
2/27/1985,3.392,1.4139,2.6835
2/28/1985,3.3825,1.3988,2.6985
3/1/1985,3.3725,1.4055,2.7075
3/4/1985,3.38,1.416,2.71
3/5/1985,3.375,1.4165,2.725
3/6/1985,3.4025,1.4235,2.7375
3/7/1985,3.4025,1.4395,2.7125
3/8/1985,3.3775,1.45,2.715
3/11/1985,3.3975,1.4485,2.73
3/12/1985,3.365,1.4435,2.73
3/13/1985,3.38,1.4275,2.7375
3/14/1985,3.4075,1.421,2.745
3/15/1985,3.4425,1.4275,2.74
3/18/1985,3.4475,1.4445,2.745
3/19/1985,3.4675,1.437,2.765
3/20/1985,3.4525,1.439,2.7625
3/21/1985,3.485,1.4545,2.78
3/22/1985,3.5725,1.453,2.8
3/25/1985,3.6025,1.46,2.785
3/26/1985,3.5675,1.4455,2.78
3/27/1985,3.5925,1.4305,2.795
3/28/1985,3.575,1.4255,2.7975
3/29/1985,3.565,1.4445,2.8125
4/1/1985,3.525,1.439,2.835
4/2/1985,3.58,1.449,2.83
4/3/1985,3.575,1.442,2.8325
4/4/1985,3.6425,1.4335,2.825
4/8/1985,3.7075,1.431,2.835
4/9/1985,3.6775,1.433,2.8275
4/10/1985,3.6675,1.4355,2.8225
4/11/1985,3.645,1.412,2.8225
4/12/1985,3.62,1.4,2.81
4/15/1985,3.6375,1.393,2.8075
4/16/1985,3.6175,1.4005,2.82
4/17/1985,3.5375,1.395,2.8275
4/18/1985,3.5225,1.406,2.8325
4/19/1985,3.56,1.421,2.855
4/22/1985,3.5575,1.4515,2.85
4/23/1985,3.475,1.44,2.83
4/24/1985,3.5275,1.46,2.845
4/25/1985,3.4625,1.4598,2.831
4/26/1985,3.391,1.4614,2.8305
4/29/1985,3.3565,1.4736,2.8295
4/30/1985,3.314,1.4568,2.8045
5/1/1985,3.2525,1.4685,2.7875
5/2/1985,3.205,1.4615,2.7775
5/3/1985,3.21,1.466,2.775
5/6/1985,3.235,1.4625,2.7875
5/7/1985,3.2475,1.442,2.7875
5/8/1985,3.225,1.43,2.7725
5/9/1985,3.235,1.434,2.78
5/10/1985,3.24,1.4485,2.79
5/13/1985,3.25,1.444,2.79
5/14/1985,3.215,1.4385,2.7775
5/15/1985,3.1975,1.434,2.775
5/16/1985,3.1825,1.433,2.77
5/17/1985,3.18,1.4415,2.765
5/20/1985,3.1875,1.461,2.76
5/21/1985,3.16,1.456,2.75
5/22/1985,3.18,1.464,2.75
5/23/1985,3.195,1.466,2.755
5/24/1985,3.1625,1.4615,2.745
5/28/1985,3.1275,1.4465,2.72
5/29/1985,3.125,1.4425,2.725
5/30/1985,3.1575,1.446,2.7325
5/31/1985,3.15,1.441,2.745
6/3/1985,3.16,1.448,2.7425
6/4/1985,3.1925,1.4295,2.7375
6/5/1985,3.225,1.4515,2.7575
6/6/1985,3.2025,1.4415,2.7775
6/7/1985,3.195,1.49,2.79
6/10/1985,3.2175,1.4705,2.77
6/11/1985,3.23,1.453,2.7675
6/12/1985,3.28,1.467,2.78
6/13/1985,3.27,1.479,2.79
6/14/1985,3.2675,1.4685,2.7725
6/17/1985,3.2675,1.452,2.7575
6/18/1985,3.275,1.4535,2.7675
6/19/1985,3.2675,1.443,2.775
6/20/1985,3.295,1.4155,2.7475
6/21/1985,3.265,1.411,2.74
6/24/1985,3.2425,1.399,2.7375
6/25/1985,3.2365,1.4093,2.7065
6/26/1985,3.225,1.419,2.669
6/27/1985,3.2205,1.4327,2.6295
6/28/1985,3.2065,1.431,2.582
7/1/1985,3.2025,1.4215,2.5275
7/2/1985,3.18,1.417,2.52
7/3/1985,3.165,1.3975,2.5175
7/8/1985,3.1725,1.4105,2.54
7/9/1985,3.155,1.391,2.525
7/10/1985,3.16,1.431,2.5225
7/11/1985,3.1475,1.4105,2.525
7/12/1985,3.1575,1.3705,2.5525
7/15/1985,3.12,1.355,2.5175
7/16/1985,3.08,1.3665,2.4975
7/17/1985,3.075,1.363,2.5075
7/18/1985,3.0625,1.3565,2.51
7/19/1985,3.055,1.364,2.4525
7/22/1985,3.0525,1.355,2.4475
7/23/1985,3.01,1.313,2.4325
7/24/1985,2.93,1.3315,2.41
7/25/1985,2.9725,1.3325,2.3975
7/26/1985,2.955,1.3415,2.4025
7/29/1985,2.9675,1.336,2.4025
7/30/1985,2.955,1.328,2.35
7/31/1985,2.9525,1.335,2.31
8/1/1985,2.9125,1.3415,2.32
8/2/1985,2.8875,1.342,2.2975
8/5/1985,2.875,1.3245,2.2675
8/6/1985,2.865,1.329,2.2675
8/7/1985,2.8775,1.3335,2.2825
8/8/1985,2.8425,1.3465,2.2725
8/9/1985,2.8575,1.347,2.2825
8/12/1985,2.89,1.334,2.275
8/13/1985,2.9125,1.3425,2.2725
8/14/1985,2.9425,1.356,2.3025
8/15/1985,2.9825,1.3505,2.345
8/16/1985,2.935,1.3585,2.32
8/19/1985,2.8775,1.3605,2.3125
8/20/1985,2.8025,1.363,2.3075
8/21/1985,2.8375,1.34,2.3125
8/22/1985,2.8575,1.3495,2.3475
8/23/1985,2.835,1.351,2.33
8/26/1985,2.775,1.3585,2.305
8/27/1985,2.7655,1.3804,2.2635
8/28/1985,2.7475,1.3847,2.231
8/29/1985,2.764,1.3687,2.2265
8/30/1985,2.851,1.3809,2.21
9/3/1985,2.8675,1.383,2.1625
9/4/1985,2.8825,1.366,2.17
9/5/1985,2.92,1.3675,2.21
9/6/1985,2.9225,1.3695,2.1675
9/9/1985,2.8575,1.354,2.1525
9/10/1985,2.87,1.3545,2.1625
9/11/1985,2.885,1.356,2.1775
9/12/1985,2.93,1.3575,2.1875
9/13/1985,2.905,1.356,2.1675
9/16/1985,2.9325,1.3685,2.22
9/17/1985,2.9525,1.3895,2.2225
9/18/1985,2.94,1.382,2.195
9/19/1985,2.8925,1.3785,2.1825
9/20/1985,2.865,1.3835,2.1775
9/23/1985,2.915,1.3705,2.215
9/24/1985,2.9925,1.3715,2.2625
9/25/1985,3.005,1.3845,2.25
9/26/1985,2.9775,1.382,2.2325
9/30/1985,2.97,1.38,2.2475
10/1/1985,3.015,1.3505,2.255
10/2/1985,2.9825,1.3745,2.2475
10/3/1985,2.955,1.376,2.245
10/4/1985,2.9375,1.3725,2.245
10/7/1985,2.93,1.387,2.215
10/8/1985,3.025,1.393,2.24
10/9/1985,3.0425,1.3935,2.27
10/10/1985,3.0375,1.4165,2.245
10/11/1985,3.035,1.415,2.235
10/15/1985,3.035,1.4205,2.2075
10/16/1985,3.0525,1.432,2.1875
10/17/1985,3.14,1.4395,2.1975
10/18/1985,3.1325,1.44,2.2
10/21/1985,3.1425,1.4365,2.2075
10/22/1985,3.1825,1.441,2.25
10/23/1985,3.1675,1.471,2.2225
10/24/1985,3.1775,1.536,2.2125
10/25/1985,3.195,1.5275,2.2075
10/28/1985,3.175,1.5895,2.2275
10/29/1985,3.1825,1.5255,2.2625
10/30/1985,3.1675,1.577,2.255
10/31/1985,3.2375,1.6155,2.3275
11/1/1985,3.2475,1.676,2.335
11/4/1985,3.2525,1.6145,2.315
11/5/1985,3.24,1.585,2.3525
11/6/1985,3.2375,1.5635,2.3375
11/7/1985,3.24,1.5875,2.365
11/8/1985,3.2675,1.54,2.3725
11/11/1985,3.29,1.58,2.3775
11/12/1985,3.3175,1.58,2.3725
11/13/1985,3.39,1.5395,2.3925
11/14/1985,3.3825,1.5735,2.4
11/15/1985,3.405,1.5695,2.38
11/18/1985,3.385,1.5565,2.3875
11/19/1985,3.4475,1.5695,2.415
11/20/1985,3.4425,1.595,2.425
11/21/1985,3.375,1.5985,2.395
11/22/1985,3.3475,1.595,2.3775
11/25/1985,3.2895,1.5959,2.374
11/26/1985,3.274,1.6044,2.4035
11/27/1985,3.2815,1.6257,2.424
11/29/1985,3.3475,1.6789,2.438
12/2/1985,3.375,1.7255,2.4475
12/3/1985,3.4175,1.7515,2.455
12/4/1985,3.4475,1.7425,2.4575
12/5/1985,3.42,1.7825,2.4425
12/6/1985,3.4375,1.8225,2.445
12/9/1985,3.4125,1.8295,2.45
12/10/1985,3.42,1.8895,2.45
12/11/1985,3.4575,1.8395,2.44
12/12/1985,3.4525,1.8995,2.47
12/13/1985,3.4425,1.9595,2.49
12/16/1985,3.4625,2.0195,2.5075
12/17/1985,3.445,2.0795,2.505
12/18/1985,3.3825,2.1205,2.4975
12/19/1985,3.4275,2.257,2.49
12/20/1985,3.415,2.408,2.4875
12/23/1985,3.3775,2.4665,2.485
12/26/1985,3.445,2.396,2.4925
12/27/1985,3.4625,2.221,2.4975
12/30/1985,3.4525,2.318,2.4925
12/31/1985,3.4325,2.413,2.4825
1/2/1986,3.395,2.5855,2.475
1/3/1986,3.3025,2.559,2.465
1/6/1986,3.3175,2.6165,2.4675
1/7/1986,3.3425,2.7345,2.49
1/8/1986,3.33,2.64,2.485
1/9/1986,3.3525,2.6035,2.49
1/10/1986,3.3675,2.675,2.4825
1/13/1986,3.25,2.442,2.4625
1/14/1986,3.245,2.574,2.4675
1/15/1986,3.235,2.3805,2.4925
1/16/1986,3.2725,2.342,2.485
1/17/1986,3.2725,2.342,2.485
1/20/1986,3.25,2.3815,2.4925
1/21/1986,3.1775,2.3115,2.4775
1/22/1986,3.22,2.323,2.4775
1/23/1986,3.2575,2.3235,2.4775
1/24/1986,3.1775,2.3045,2.42
1/27/1986,3.1734,2.3725,2.4125
1/28/1986,3.2525,2.2205,2.4375
1/29/1986,3.2425,2.0865,2.4325
1/30/1986,3.2875,2.076,2.44
1/31/1986,3.2725,2.1445,2.44
2/3/1986,3.2225,2.099,2.44
2/4/1986,3.2425,2.0565,2.435
2/5/1986,3.265,2.261,2.45
2/6/1986,3.2275,2.1925,2.4225
2/7/1986,3.2475,2.3025,2.4075
2/10/1986,3.2625,2.3345,2.42
2/11/1986,3.3375,2.357,2.405
2/12/1986,3.32,2.328,2.3825
2/13/1986,3.355,2.1795,2.3775
2/14/1986,3.305,2.1235,2.3825
2/18/1986,3.36,2.345,2.4025
2/19/1986,3.26,2.3585,2.3925
2/20/1986,3.3175,2.382,2.3825
2/21/1986,3.3375,2.3995,2.39
2/24/1986,3.3475,2.5415,2.395
2/25/1986,3.2235,2.5028,2.3645
2/26/1986,3.1455,2.4773,2.333
2/27/1986,3.0705,2.5124,2.3175
2/28/1986,2.964,2.4629,2.272
3/3/1986,2.955,2.368,2.285
3/4/1986,2.925,2.539,2.2525
3/5/1986,2.9175,2.4875,2.27
3/6/1986,2.975,2.544,2.295
3/7/1986,3.01,2.504,2.295
3/10/1986,3.0225,2.5135,2.32
3/11/1986,2.9625,2.5635,2.305
3/12/1986,2.9675,2.529,2.295
3/13/1986,2.9625,2.5165,2.315
3/14/1986,3.01,2.4875,2.34
3/17/1986,2.9775,2.3895,2.3425
3/18/1986,3.0025,2.4275,2.35
3/19/1986,3.035,2.446,2.335
3/20/1986,3.1025,2.4585,2.3275
3/21/1986,3.0975,2.4125,2.3125
3/24/1986,3.06,2.326,2.315
3/25/1986,3.1175,2.3405,2.325
3/26/1986,3.085,2.3765,2.3425
3/27/1986,3.035,2.45,2.33
3/31/1986,3.0425,2.464,2.3475
4/1/1986,3.0575,2.37,2.3675
4/2/1986,3.0525,2.3225,2.3625
4/3/1986,3.0525,2.2595,2.34
4/4/1986,3.105,2.2325,2.335
4/7/1986,3.005,2.286,2.35
4/8/1986,2.935,2.269,2.3325
4/9/1986,2.96,2.242,2.2825
4/10/1986,2.8675,2.2795,2.28
4/11/1986,2.8625,2.3225,2.2775
4/14/1986,2.8975,2.275,2.275
4/15/1986,2.8025,2.261,2.2625
4/16/1986,2.805,2.2525,2.255
4/17/1986,2.8475,2.2765,2.2775
4/18/1986,2.835,2.3,2.2725
4/21/1986,2.7925,2.29,2.2675
4/22/1986,2.7725,2.314,2.29
4/23/1986,2.8325,2.36,2.31
4/24/1986,2.87,2.39,2.31
4/25/1986,2.8195,2.3536,2.2715
4/28/1986,2.816,2.3684,2.252
4/29/1986,2.873,2.3702,2.2605
4/30/1986,3.004,2.3241,2.3385
5/1/1986,2.795,2.346,2.2775
5/2/1986,2.66,2.356,2.2475
5/5/1986,2.7025,2.3485,2.275
5/6/1986,2.77,2.2795,2.305
5/7/1986,2.7325,2.254,2.3225
5/8/1986,2.91,2.243,2.3775
5/9/1986,2.8875,2.246,2.3975
5/12/1986,2.785,2.1485,2.355
5/13/1986,2.8775,2.1615,2.395
5/14/1986,2.8325,2.2005,2.4
5/15/1986,2.7,2.2085,2.3775
5/16/1986,2.6425,2.2025,2.3625
5/19/1986,2.6225,2.0995,2.375
5/20/1986,2.585,2.0515,2.385
5/21/1986,2.615,2.1455,2.39
5/22/1986,2.5725,2.1075,2.36
5/23/1986,2.5575,2.0805,2.3375
5/27/1986,2.555,2.039,2.3575
5/28/1986,2.5225,2.0425,2.3825
5/29/1986,2.47,1.925,2.365
5/30/1986,2.485,1.88,2.37
6/2/1986,2.5375,1.8445,2.39
6/3/1986,2.4925,1.8885,2.355
6/4/1986,2.5275,1.907,2.37
6/5/1986,2.5575,1.9455,2.3725
6/6/1986,2.545,1.9355,2.375
6/9/1986,2.5025,1.8345,2.37
6/10/1986,2.52,1.831,2.365
6/11/1986,2.525,1.7805,2.3425
6/12/1986,2.4775,1.8185,2.305
6/13/1986,2.4575,1.833,2.3025
6/16/1986,2.4325,1.7735,2.3
6/17/1986,2.4275,1.8005,2.315
6/18/1986,2.4375,1.8755,2.33
6/19/1986,2.4675,1.875,2.34
6/20/1986,2.4575,1.837,2.3475
6/23/1986,2.495,1.758,2.3475
6/24/1986,2.5275,1.684,2.32
6/25/1986,2.53,1.637,2.1975
6/26/1986,2.547,1.6853,2.0975
6/27/1986,2.5355,1.6598,2.037
6/30/1986,2.4715,1.6874,1.9065
7/1/1986,2.405,1.7175,1.8125
7/2/1986,2.415,1.6375,1.84
7/7/1986,2.4225,1.643,1.75
7/8/1986,2.4425,1.638,1.7525
7/9/1986,2.4675,1.6455,1.7575
7/10/1986,2.53,1.668,1.7275
7/11/1986,2.5775,1.726,1.735
7/14/1986,2.595,1.819,1.735
7/15/1986,2.56,1.8275,1.78
7/16/1986,2.6475,1.854,1.7975
7/17/1986,2.5975,1.8495,1.7575
7/18/1986,2.5475,1.8445,1.7275
7/21/1986,2.5525,1.848,1.705
7/22/1986,2.5775,1.8735,1.685
7/23/1986,2.6025,1.858,1.7175
7/24/1986,2.5625,1.861,1.735
7/25/1986,2.565,1.882,1.7425
7/28/1986,2.6025,1.871,1.7425
7/29/1986,2.615,1.856,1.69
7/30/1986,2.6075,1.8035,1.6725
7/31/1986,2.575,1.6945,1.6525
8/1/1986,2.63,1.6495,1.685
8/4/1986,2.6275,1.623,1.64
8/5/1986,2.575,1.5635,1.615
8/6/1986,2.6075,1.6175,1.61
8/7/1986,2.6175,1.631,1.62
8/8/1986,2.585,1.694,1.6325
8/11/1986,2.565,1.709,1.6575
8/12/1986,2.5325,1.5995,1.645
8/13/1986,2.5425,1.664,1.645
8/14/1986,2.585,1.6345,1.665
8/15/1986,2.5775,1.6945,1.6475
8/18/1986,2.5825,1.785,1.66
8/19/1986,2.5375,1.82,1.6375
8/20/1986,2.5125,1.8275,1.6175
8/21/1986,2.515,1.8535,1.6025
8/22/1986,2.515,1.9605,1.5875
8/25/1986,2.5075,2.0275,1.5575
8/26/1986,2.487,1.9648,1.5535
8/27/1986,2.5145,2.0288,1.5885
8/28/1986,2.5595,2.006,1.6115
8/29/1986,2.607,2.0383,1.6305
9/2/1986,2.5775,2.021,1.63
9/3/1986,2.6425,2.0075,1.6275
9/4/1986,2.6525,2.033,1.625
9/5/1986,2.6475,2.033,1.64
9/8/1986,2.6275,2.008,1.655
9/9/1986,2.6075,1.972,1.6525
9/10/1986,2.5625,2.012,1.6275
9/11/1986,2.5625,2.023,1.625
9/12/1986,2.5975,2.001,1.6225
9/15/1986,2.5825,2,1.615
9/16/1986,2.5975,2.0985,1.6275
9/17/1986,2.6,2.098,1.6475
9/18/1986,2.585,2.099,1.65
9/19/1986,2.62,2.1295,1.6475
9/22/1986,2.5725,2.14,1.6625
9/23/1986,2.6225,2.1665,1.7125
9/24/1986,2.61,2.1215,1.7275
9/25/1986,2.6075,2.121,1.7
9/26/1986,2.64,2.062,1.7225
9/29/1986,2.6775,2.055,1.79
9/30/1986,2.6525,2.0135,1.7675
10/1/1986,2.695,1.9195,1.77
10/2/1986,2.7375,1.952,1.74
10/3/1986,2.6825,1.934,1.6975
10/6/1986,2.64,1.979,1.6425
10/7/1986,2.6575,2.0535,1.6425
10/8/1986,2.6725,2.0135,1.65
10/9/1986,2.735,1.9375,1.6575
10/10/1986,2.73,1.8035,1.67
10/13/1986,2.78,1.864,1.6575
10/14/1986,2.8,1.798,1.6525
10/15/1986,2.77,1.852,1.6325
10/16/1986,2.75,1.811,1.6325
10/17/1986,2.7675,1.764,1.64
10/20/1986,2.8325,1.6805,1.68
10/21/1986,2.8975,1.7285,1.715
10/22/1986,2.9,1.726,1.7325
10/23/1986,2.8675,1.7615,1.6975
10/24/1986,2.88,1.8065,1.7375
10/27/1986,2.9425,1.802,1.7575
10/28/1986,2.875,1.77,1.755
10/29/1986,2.83,1.7,1.715
10/30/1986,2.9075,1.7205,1.745
10/31/1986,2.87,1.737,1.7325
11/3/1986,2.8925,1.7995,1.7525
11/4/1986,2.9075,1.737,1.7525
11/5/1986,2.9325,1.719,1.735
11/6/1986,2.865,1.736,1.7275
11/7/1986,2.885,1.759,1.7325
11/10/1986,2.8275,1.721,1.7225
11/11/1986,2.775,1.6525,1.705
11/12/1986,2.83,1.671,1.7325
11/13/1986,2.8225,1.634,1.7225
11/14/1986,2.82,1.5805,1.7125
11/17/1986,2.865,1.4795,1.6875
11/18/1986,2.865,1.477,1.6775
11/19/1986,2.8575,1.485,1.6875
11/20/1986,2.8275,1.466,1.69
11/21/1986,2.7875,1.4978,1.6775
11/24/1986,2.7875,1.537,1.673
11/25/1986,2.7765,1.5056,1.693
11/26/1986,2.839,1.5029,1.7355
12/1/1986,2.8775,1.456,1.7925
12/2/1986,2.8425,1.4825,1.7675
12/3/1986,2.8475,1.472,1.7375
12/4/1986,2.8175,1.492,1.7175
12/5/1986,2.82,1.4325,1.7075
12/8/1986,2.8275,1.405,1.72
12/9/1986,2.7775,1.3795,1.7025
12/10/1986,2.785,1.406,1.705
12/11/1986,2.7625,1.413,1.675
12/12/1986,2.7575,1.4,1.6525
12/15/1986,2.7725,1.4105,1.6575
12/16/1986,2.7575,1.406,1.66
12/17/1986,2.7225,1.385,1.645
12/18/1986,2.72,1.372,1.6375
12/19/1986,2.7275,1.398,1.6225
12/22/1986,2.7725,1.3875,1.6375
12/23/1986,2.7575,1.372,1.6225
12/24/1986,2.7575,1.371,1.63
12/29/1986,2.7325,1.3375,1.6125
12/30/1986,2.7425,1.326,1.6
12/31/1986,2.745,1.3685,1.6
1/5/1987,2.7025,1.325,1.545
1/6/1987,2.6825,1.337,1.53
1/7/1987,2.7625,1.329,1.555
1/8/1987,2.77,1.34,1.5525
1/9/1987,2.7775,1.3295,1.5675
1/12/1987,2.7825,1.274,1.6
1/13/1987,2.8125,1.271,1.5625
1/14/1987,2.83,1.256,1.5975
1/15/1987,2.835,1.2325,1.5775
1/16/1987,2.8275,1.222,1.585
1/19/1987,2.8275,1.2325,1.61
1/20/1987,2.84,1.242,1.5875
1/21/1987,2.8825,1.244,1.6
1/22/1987,2.865,1.264,1.5925
1/23/1987,2.91,1.2695,1.595
1/26/1987,2.9325,1.2445,1.5925
1/27/1987,2.89,1.2475,1.5675
1/28/1987,2.88,1.279,1.5575
1/29/1987,2.905,1.241,1.56
1/30/1987,2.8825,1.24,1.57
2/2/1987,2.8775,1.252,1.5875
2/3/1987,2.8825,1.2405,1.585
2/4/1987,2.895,1.252,1.5775
2/5/1987,2.865,1.259,1.5525
2/6/1987,2.88,1.2655,1.5475
2/9/1987,2.85,1.229,1.5375
2/10/1987,2.8225,1.228,1.5275
2/11/1987,2.7825,1.234,1.4875
2/12/1987,2.725,1.2375,1.4425
2/13/1987,2.7275,1.23,1.4275
2/17/1987,2.7675,1.1505,1.4525
2/18/1987,2.77,1.1325,1.4425
2/19/1987,2.7975,1.1745,1.4525
2/20/1987,2.8875,1.203,1.495
2/23/1987,2.7925,1.2565,1.485
2/24/1987,2.7985,1.2567,1.4855
2/25/1987,2.768,1.262,1.4725
2/26/1987,2.772,1.2918,1.492
2/27/1987,2.8055,1.2884,1.5245
3/2/1987,2.86,1.236,1.565
3/3/1987,2.8425,1.0805,1.5325
3/4/1987,2.8575,1.0695,1.54
3/5/1987,2.89,1.047,1.5575
3/6/1987,2.86,1.066,1.5675
3/9/1987,2.885,1.069,1.5875
3/10/1987,2.8725,1.0845,1.56
3/11/1987,2.875,1.074,1.5675
3/12/1987,2.8375,1.0695,1.5725
3/13/1987,2.8225,1.042,1.59
3/16/1987,2.7825,1.0405,1.59
3/17/1987,2.815,1.0335,1.6225
3/18/1987,2.8225,1.0305,1.61
3/19/1987,2.8425,1.047,1.6075
3/20/1987,2.815,1.0485,1.5925
3/23/1987,2.81,1.0625,1.6125
3/24/1987,2.8525,1.0595,1.64
3/25/1987,2.8625,1.051,1.65
3/26/1987,2.8525,1.0395,1.6425
3/27/1987,2.9025,1.048,1.6325
3/30/1987,2.885,1.043,1.635
3/31/1987,2.845,1.0005,1.625
4/1/1987,2.78,0.993,1.615
4/2/1987,2.765,1.01,1.585
4/3/1987,2.8125,1.0095,1.5775
4/6/1987,2.8625,1.0205,1.5825
4/7/1987,2.8875,1.0425,1.595
4/8/1987,2.895,1.0765,1.62
4/9/1987,2.8925,1.061,1.645
4/10/1987,2.8525,1.0625,1.655
4/13/1987,2.785,1.0995,1.68
4/14/1987,2.8175,1.135,1.71
4/15/1987,2.8525,1.1175,1.685
4/16/1987,2.8675,1.1105,1.6975
4/20/1987,2.825,1.1415,1.7375
4/21/1987,2.785,1.1425,1.7375
4/22/1987,2.77,1.139,1.725
4/23/1987,2.7975,1.164,1.755
4/24/1987,2.79,1.1825,1.7575
4/27/1987,2.779,1.1596,1.755
4/28/1987,2.766,1.1775,1.7595
4/29/1987,2.7595,1.2172,1.792
4/30/1987,2.77,1.203,1.832
5/1/1987,2.775,1.202,1.8475
5/4/1987,2.85,1.217,1.8825
5/5/1987,2.8275,1.206,1.8725
5/6/1987,2.84,1.1585,1.8825
5/7/1987,2.905,1.165,1.9025
5/8/1987,2.9425,1.164,1.9275
5/11/1987,3.0725,1.2275,1.985
5/12/1987,3.05,1.2375,1.9225
5/13/1987,3.0225,1.2375,1.915
5/14/1987,3.0175,1.2345,1.955
5/15/1987,3.01,1.25,1.9575
5/18/1987,2.875,1.2355,1.8575
5/19/1987,2.895,1.246,1.8675
5/20/1987,2.905,1.2415,1.8475
5/21/1987,2.9,1.234,1.8875
5/22/1987,2.8775,1.2295,1.91
5/26/1987,2.8975,1.188,1.9075
5/27/1987,2.8875,1.2075,1.9175
5/28/1987,2.8025,1.215,1.9125
5/29/1987,2.7425,1.1945,1.8875
6/1/1987,2.7475,1.1445,1.8625
6/2/1987,2.7125,1.1425,1.875
6/3/1987,2.7225,1.1375,1.8975
6/4/1987,2.7025,1.1095,1.885
6/5/1987,2.6525,1.101,1.8925
6/8/1987,2.6175,1.119,1.8875
6/9/1987,2.6425,1.1225,1.8775
6/10/1987,2.6625,1.122,1.85
6/11/1987,2.6525,1.13,1.865
6/12/1987,2.635,1.1205,1.9025
6/15/1987,2.7575,1.0825,1.975
6/16/1987,2.7225,1.068,2.0225
6/17/1987,2.66,1.051,1.975
6/18/1987,2.6525,1.0405,1.925
6/19/1987,2.6375,1.0375,1.9225
6/22/1987,2.605,1.0225,1.8275
6/23/1987,2.6275,1.0615,1.8775
6/24/1987,2.6625,1.0425,1.9225
6/25/1987,2.645,1.0347,1.8825
6/26/1987,2.6245,1.0403,1.8755
6/29/1987,2.5915,1.0543,1.82
6/30/1987,2.6185,1.055,1.851
7/1/1987,2.6575,1.0565,1.7975
7/2/1987,2.7075,1.0465,1.8025
7/6/1987,2.7525,0.999,1.775
7/7/1987,2.735,1.0055,1.7925
7/8/1987,2.695,1.0155,1.735
7/9/1987,2.7,1.0275,1.72
7/10/1987,2.6725,1.0255,1.7275
7/13/1987,2.6725,1.0505,1.6975
7/14/1987,2.68,1.048,1.7125
7/15/1987,2.675,1.03,1.7075
7/16/1987,2.645,1.037,1.6825
7/17/1987,2.5775,1.0615,1.6425
7/20/1987,2.5975,1.051,1.6875
7/21/1987,2.5675,1.041,1.65
7/22/1987,2.6275,1.0465,1.6475
7/23/1987,2.5975,1.0695,1.645
7/24/1987,2.5675,1.0655,1.6375
7/27/1987,2.5825,1.039,1.645
7/28/1987,2.5825,1.0255,1.6675
7/29/1987,2.57,1.016,1.6225
7/30/1987,2.58,1.0295,1.625
7/31/1987,2.6125,1.0155,1.635
8/3/1987,2.625,1.0335,1.6125
8/4/1987,2.62,1.0455,1.555
8/5/1987,2.6075,1.037,1.56
8/6/1987,2.5925,1.0485,1.5475
8/7/1987,2.58,1.06,1.525
8/10/1987,2.6325,1.038,1.53
8/11/1987,2.6775,1.033,1.5375
8/12/1987,2.6875,1.048,1.53
8/13/1987,2.665,1.0345,1.55
8/14/1987,2.695,1.034,1.585
8/17/1987,2.72,1.0335,1.565
8/18/1987,2.7075,1.021,1.56
8/19/1987,2.74,1.0195,1.605
8/20/1987,2.7,1.04,1.585
8/21/1987,2.74,1.0485,1.5925
8/24/1987,2.7375,1.045,1.58
8/25/1987,2.755,1.114,1.58
8/26/1987,2.8065,1.1174,1.636
8/27/1987,2.8455,1.1328,1.6655
8/28/1987,2.8515,1.1487,1.6585
8/31/1987,2.842,1.1797,1.65
9/1/1987,2.885,1.1775,1.6525
9/2/1987,2.9025,1.184,1.6775
9/3/1987,2.8775,1.1615,1.6675
9/4/1987,2.875,1.168,1.6775
9/8/1987,2.94,1.1555,1.72
9/9/1987,2.965,1.1865,1.7375
9/10/1987,2.9675,1.177,1.75
9/11/1987,2.95,1.1735,1.7425
9/14/1987,2.98,1.156,1.77
9/15/1987,2.9525,1.142,1.765
9/16/1987,2.9825,1.1435,1.8025
9/17/1987,2.96,1.157,1.8075
9/18/1987,2.9825,1.1635,1.805
9/21/1987,3.0025,1.155,1.7825
9/22/1987,2.9675,1.118,1.7575
9/23/1987,2.925,1.1225,1.765
9/24/1987,2.925,1.128,1.7475
9/25/1987,2.945,1.148,1.7525
9/28/1987,2.91,1.1495,1.795
9/29/1987,2.92,1.158,1.82
9/30/1987,2.8925,1.1275,1.7975
10/1/1987,2.985,1.1705,1.8425
10/2/1987,2.9975,1.1905,1.85
10/5/1987,2.985,1.247,1.85
10/6/1987,2.9625,1.2385,1.825
10/7/1987,2.97,1.239,1.83
10/8/1987,3.0425,1.2485,1.8475
10/9/1987,3.03,1.252,1.8325
10/12/1987,3.08,1.2425,1.8225
10/13/1987,3.1,1.247,1.8475
10/14/1987,3.1175,1.2435,1.8725
10/15/1987,3.09,1.2475,1.875
10/16/1987,3.0625,1.246,1.8525
10/19/1987,2.95,1.2275,1.785
10/20/1987,2.9675,1.2,1.8425
10/21/1987,3.0225,1.213,1.8325
10/22/1987,3.02,1.2175,1.82
10/23/1987,3.0025,1.229,1.8125
10/26/1987,2.9775,1.223,1.805
10/27/1987,2.9675,1.222,1.82
10/28/1987,2.9575,1.2255,1.8075
10/29/1987,2.9625,1.227,1.81
10/30/1987,2.965,1.225,1.795
11/2/1987,2.8825,1.246,1.7825
11/3/1987,2.8225,1.238,1.7575
11/4/1987,2.84,1.2365,1.7725
11/5/1987,2.855,1.259,1.8
11/6/1987,2.8575,1.265,1.8025
11/9/1987,2.845,1.271,1.8
